Timestamp,Data
2024-11-23T17:13:03.809337,-50
2024-11-23T17:13:08.844748,-50.5
2024-11-23T17:13:13.887190,-50.666666666666664
2024-11-23T17:13:18.922515,-51
2024-11-23T17:13:23.968889,-51
2024-11-23T17:13:29.018454,-51
2024-11-23T17:13:34.065338,-51.166666666666664
2024-11-23T17:13:39.118193,-51.166666666666664
2024-11-23T17:13:44.161926,-51.166666666666664
2024-11-23T17:13:49.209801,-50.833333333333336
2024-11-23T17:13:54.257689,-50.833333333333336
2024-11-23T17:13:59.308703,-50.833333333333336
2024-11-23T17:14:04.349575,-50.833333333333336
2024-11-23T17:14:09.412380,-50.666666666666664
2024-11-23T17:14:14.489568,-50.666666666666664
2024-11-23T17:14:19.537525,-50.833333333333336
2024-11-23T17:14:24.586624,-50.666666666666664
2024-11-23T17:14:29.664970,-50.5
2024-11-23T17:14:34.755283,-50.5
2024-11-23T17:14:39.800321,-50.5
2024-11-23T17:14:44.851914,-50.666666666666664
2024-11-23T17:14:49.894429,-50.5
2024-11-23T17:14:54.951282,-50.166666666666664
2024-11-23T17:14:59.995170,-50.166666666666664
2024-11-23T17:15:05.100249,-50.333333333333336
2024-11-23T17:15:10.149045,-50.5
2024-11-23T17:15:15.197568,-50.333333333333336
2024-11-23T17:16:31.338665,-51
2024-11-23T17:16:45.137722,-42
2024-11-23T17:16:50.182391,-42.5
2024-11-23T17:16:55.228089,-42.333333333333336
2024-11-23T17:17:00.275657,-42
2024-11-23T17:17:05.324659,-42
2024-11-23T17:17:10.381916,-42
2024-11-23T17:17:15.433694,-42
2024-11-23T17:17:20.480725,-41.833333333333336
2024-11-23T17:17:25.524509,-42
2024-11-23T17:17:30.572380,-42.166666666666664
2024-11-23T17:17:35.614145,-42.166666666666664
2024-11-23T17:17:40.663331,-42.333333333333336
2024-11-23T17:17:45.713292,-42.333333333333336
2024-11-23T17:17:50.767787,-42.333333333333336
2024-11-23T17:17:55.822610,-42.333333333333336
2024-11-23T17:18:00.866880,-42.5
2024-11-23T17:18:05.918515,-42.666666666666664
2024-11-23T17:18:10.961384,-42.666666666666664
2024-11-23T17:18:16.007948,-42.666666666666664
2024-11-23T17:20:55.098924,-42
2024-11-23T17:21:06.711100,-44
2024-11-23T17:21:11.750611,-42.5
2024-11-23T17:21:16.796860,-42.333333333333336
2024-11-23T17:21:21.846465,-42.25
2024-11-23T17:21:26.889544,-42.6
2024-11-23T17:21:31.939344,-42.5
2024-11-23T17:21:36.987610,-42.166666666666664
2024-11-23T17:21:42.026770,-42.166666666666664
2024-11-23T17:21:47.065602,-42
2024-11-23T17:21:52.112956,-41.833333333333336
2024-11-23T17:21:57.157157,-41.5
2024-11-23T17:22:02.206835,-41.333333333333336
2024-11-23T17:22:07.245708,-41.333333333333336
2024-11-23T17:22:12.302459,-41.333333333333336
2024-11-23T17:22:17.346053,-41.5
2024-11-23T17:22:22.394090,-42
2024-11-23T17:22:27.440629,-42
2024-11-23T17:22:32.488427,-42.333333333333336
2024-11-23T17:22:37.535712,-42.333333333333336
2024-11-23T17:26:56.689109,-42
2024-11-23T17:27:03.680405,-52
2024-11-23T17:27:08.720974,-52.5
2024-11-23T17:27:13.779191,-52.666666666666664
2024-11-23T17:27:18.819885,-52.75
2024-11-23T17:27:23.864208,-52.8
2024-11-23T17:27:28.909747,-52.833333333333336
2024-11-23T17:27:33.958554,-53
2024-11-23T17:27:39.004802,-53
2024-11-23T17:27:44.051851,-53
2024-11-23T17:27:49.095215,-53.166666666666664
2024-11-23T17:27:54.144679,-53.166666666666664
2024-11-23T17:27:59.195093,-53.166666666666664
2024-11-23T17:28:04.245088,-53.166666666666664
2024-11-23T17:28:09.291064,-53.333333333333336
2024-11-23T17:28:14.344713,-53.5
2024-11-23T17:28:19.397971,-53.333333333333336
2024-11-23T17:28:24.441587,-53.333333333333336
2024-11-23T17:28:29.495728,-53.333333333333336
2024-11-23T17:28:34.542323,-53.333333333333336
2024-11-23T17:45:29.903137,-53
2024-11-23T17:45:38.789173,-54
2024-11-23T17:45:43.831394,-54
2024-11-23T17:45:48.884249,-53.666666666666664
2024-11-23T17:45:53.931516,-53.25
2024-11-23T17:45:58.983755,-53
2024-11-23T17:46:04.044225,-53
2024-11-23T17:46:09.099641,-52.833333333333336
2024-11-23T17:46:14.147660,-52.666666666666664
