1732185120.7045581,-29,-29.0,1.0
1732185120.8142633,-29,-29.0,1.0
1732185120.9239707,-29,-29.0,1.0
1732185121.0336776,-29,-29.0,1.0
1732185121.143348,-29,-29.0,1.0
1732185121.3644726,-29,-29.0,1.0
1732185121.4752119,-29,-29.0,1.0
1732185121.5849063,-29,-29.0,1.0
1732185121.69529,-29,-29.0,1.0
1732185121.8030918,-29,-29.0,1.0
1732185121.9127977,-29,-29.0,1.0
1732185122.1342416,-29,-29.0,1.0
1732185122.2440877,-29,-29.0,1.0
1732185122.355788,-29,-29.0,1.0
1732185122.4664965,-29,-29.0,1.0
1732185122.5771964,-29,-29.0,1.0
1732185122.686903,-29,-29.0,1.0
1732185122.9070592,-29,-29.0,1.0
1732185123.0177636,-29,-29.0,1.0
1732185123.1274703,-29,-29.0,1.0
1732185123.2372112,-29,-29.0,1.0
1732185123.3476732,-29,-29.0,1.0
1732185123.4593742,-29,-29.0,1.0
1732185123.6817796,-32,-29.0,1.0
1732185123.7925587,-32,-29.0,1.0
1732185123.90426,-32,-29.0,1.0
1732185124.0149646,-32,-29.0,1.0
1732185124.1236722,-32,-29.0,1.0
1732185124.2344117,-32,-29.0,1.0
1732185124.4568245,-32,-29.0,1.0
1732185124.568526,-32,-29.0,1.0
1732185124.6792336,-32,-29.0,1.0
1732185124.7886121,-32,-30.5,1.1885022274370185
1732185124.8993945,-32,-32.0,1.4125375446227544
1732185125.010134,-32,-32.0,1.4125375446227544
1732185125.2315412,-32,-32.0,1.4125375446227544
1732185125.3408346,-32,-32.0,1.4125375446227544
1732185125.4515388,-32,-32.0,1.4125375446227544
1732185125.5612462,-32,-32.0,1.4125375446227544
1732185125.6719856,-32,-32.0,1.4125375446227544
1732185125.782689,-32,-32.0,1.4125375446227544
1732185126.0024905,-32,-32.0,1.4125375446227544
1732185126.113195,-32,-32.0,1.4125375446227544
1732185126.2229018,-32,-32.0,1.4125375446227544
1732185126.3329089,-32,-32.0,1.4125375446227544
1732185126.441057,-32,-32.0,1.4125375446227544
1732185126.6615028,-32,-32.0,1.4125375446227544
1732185126.77121,-34,-32.0,1.4125375446227544
1732185126.8787377,-34,-32.0,1.4125375446227544
1732185126.9884083,-34,-32.0,1.4125375446227544
1732185127.0951593,-34,-32.0,1.4125375446227544
1732185127.3115811,-34,-32.0,1.4125375446227544
1732185127.4208925,-34,-32.0,1.4125375446227544
1732185127.531597,-34,-32.0,1.4125375446227544
1732185127.6413038,-34,-32.0,1.4125375446227544
