Timestamp,Data
2024-11-23T17:13:44.163922,1.02
2024-11-23T17:13:49.212822,0.9941
2024-11-23T17:13:54.260731,0.9941
2024-11-23T17:13:59.310696,0.9941
2024-11-23T17:14:04.351884,0.9941
2024-11-23T17:14:09.439905,0.9689
2024-11-23T17:14:14.493554,0.9941
2024-11-23T17:14:19.540516,0.9941
2024-11-23T17:14:24.589022,0.9689
2024-11-23T17:14:29.708698,0.9443
2024-11-23T17:14:34.758276,0.9689
2024-11-23T17:14:39.802318,0.9443
2024-11-23T17:14:44.853934,0.9689
2024-11-23T17:14:49.896423,0.9689
2024-11-23T17:14:54.954277,0.9203
2024-11-23T17:14:59.997190,0.8969
2024-11-23T17:15:05.103241,0.9443
2024-11-23T17:15:10.151043,0.9203
2024-11-23T17:15:15.199564,0.9443
2024-11-23T17:16:35.989000,1.02
2024-11-23T17:16:45.140188,0.3205
2024-11-23T17:16:50.184386,0.3418
2024-11-23T17:16:55.230083,0.3345
2024-11-23T17:17:00.278671,0.3205
2024-11-23T17:17:05.327652,0.3205
2024-11-23T17:17:10.384907,0.3205
2024-11-23T17:17:15.435671,0.3124
2024-11-23T17:17:20.482719,0.3124
2024-11-23T17:17:25.527500,0.3288
2024-11-23T17:17:30.573893,0.3288
2024-11-23T17:17:35.617167,0.3288
2024-11-23T17:17:40.666376,0.3374
2024-11-23T17:17:45.715300,0.3374
2024-11-23T17:17:50.770294,0.3288
2024-11-23T17:17:55.825599,0.3374
2024-11-23T17:18:00.868407,0.3462
2024-11-23T17:18:05.920511,0.3462
2024-11-23T17:18:10.963437,0.3552
2024-11-23T17:18:16.010452,0.3552
2024-11-23T17:21:00.225102,0.3205
2024-11-23T17:21:06.714095,0.4145
2024-11-23T17:21:11.753603,0.3418
2024-11-23T17:21:16.798807,0.3345
2024-11-23T17:21:21.849458,0.331
2024-11-23T17:21:26.892537,0.3462
2024-11-23T17:21:31.942333,0.3288
2024-11-23T17:21:36.990603,0.3374
2024-11-23T17:21:42.030053,0.3288
2024-11-23T17:21:47.067597,0.3205
2024-11-23T17:21:52.115949,0.2967
2024-11-23T17:21:57.159664,0.2967
2024-11-23T17:22:02.208796,0.2892
2024-11-23T17:22:07.248658,0.2967
2024-11-23T17:22:12.305757,0.2967
2024-11-23T17:22:17.347563,0.3044
2024-11-23T17:22:22.397083,0.3205
2024-11-23T17:22:27.442621,0.3288
2024-11-23T17:22:32.490944,0.3374
2024-11-23T17:22:37.537671,0.3462
2024-11-23T17:26:57.940511,0.3205
2024-11-23T17:27:03.682401,1.1601
2024-11-23T17:27:08.732943,1.2371
2024-11-23T17:27:13.782182,1.2639
2024-11-23T17:27:18.822877,1.2776
2024-11-23T17:27:23.867200,1.2858
2024-11-23T17:27:28.912254,1.3193
2024-11-23T17:27:33.960549,1.3193
2024-11-23T17:27:39.006795,1.3193
2024-11-23T17:27:44.053846,1.3193
2024-11-23T17:27:49.098206,1.3537
2024-11-23T17:27:54.147671,1.3537
2024-11-23T17:27:59.197087,1.3537
2024-11-23T17:28:04.247077,1.3537
2024-11-23T17:28:09.293060,1.389
2024-11-23T17:28:14.347745,1.389
2024-11-23T17:28:19.400965,1.389
2024-11-23T17:28:24.444578,1.389
2024-11-23T17:28:29.498246,1.389
2024-11-23T17:28:34.544321,1.3537
2024-11-23T17:45:31.520040,1.3193
2024-11-23T17:45:38.792165,1.5004
2024-11-23T17:45:43.834388,1.5004
