Timestamp,Data
2024-11-23T17:13:03.814327,-50
2024-11-23T17:13:08.847740,-51
2024-11-23T17:13:13.890444,-51
2024-11-23T17:13:18.926501,-52
2024-11-23T17:13:23.972850,-51
2024-11-23T17:13:29.021446,-51
2024-11-23T17:13:34.069331,-51
2024-11-23T17:13:39.127168,-51
2024-11-23T17:13:44.165917,-51
2024-11-23T17:13:49.214789,-50
2024-11-23T17:13:54.262241,-51
2024-11-23T17:13:59.312690,-51
2024-11-23T17:14:04.365447,-51
2024-11-23T17:14:09.442892,-50
2024-11-23T17:14:14.495550,-51
2024-11-23T17:14:19.542023,-51
2024-11-23T17:14:24.618440,-50
2024-11-23T17:14:29.710692,-50
2024-11-23T17:14:34.760270,-51
2024-11-23T17:14:39.804311,-50
2024-11-23T17:14:44.855892,-52
2024-11-23T17:14:49.897932,-50
2024-11-23T17:14:54.956269,-48
2024-11-23T17:15:00.036892,-50
2024-11-23T17:15:05.105236,-52
2024-11-23T17:15:10.153034,-51
2024-11-23T17:15:15.201557,-51
2024-11-23T17:16:40.097634,-51
2024-11-23T17:16:45.142171,-42
2024-11-23T17:16:50.186380,-43
2024-11-23T17:16:55.233078,-42
2024-11-23T17:17:00.280668,-41
2024-11-23T17:17:05.329646,-42
2024-11-23T17:17:10.386414,-42
2024-11-23T17:17:15.437666,-42
2024-11-23T17:17:20.484751,-42
2024-11-23T17:17:25.529496,-43
2024-11-23T17:17:30.575873,-42
2024-11-23T17:17:35.619131,-42
2024-11-23T17:17:40.667363,-43
2024-11-23T17:17:45.717589,-42
2024-11-23T17:17:50.771290,-42
2024-11-23T17:17:55.827690,-43
2024-11-23T17:18:00.870390,-43
2024-11-23T17:18:05.922506,-43
2024-11-23T17:18:10.965850,-43
2024-11-23T17:18:16.011969,-42
2024-11-23T17:21:01.693939,-42
2024-11-23T17:21:06.715086,-44
2024-11-23T17:21:11.756594,-41
2024-11-23T17:21:16.801310,-42
2024-11-23T17:21:21.851453,-42
2024-11-23T17:21:26.894532,-44
2024-11-23T17:21:31.944330,-42
2024-11-23T17:21:36.991600,-42
2024-11-23T17:21:42.031252,-41
2024-11-23T17:21:47.069593,-41
2024-11-23T17:21:52.117943,-41
2024-11-23T17:21:57.161681,-42
2024-11-23T17:22:02.210822,-41
2024-11-23T17:22:07.250195,-42
2024-11-23T17:22:12.307720,-41
2024-11-23T17:22:17.349557,-42
2024-11-23T17:22:22.399077,-44
2024-11-23T17:22:27.444617,-42
