Timestamp,Data
2024-11-23T17:13:03.810335,-50
2024-11-23T17:13:08.845746,-51
2024-11-23T17:13:13.888466,-51
2024-11-23T17:13:18.923510,-52
2024-11-23T17:13:23.970857,-51
2024-11-23T17:13:29.019452,-51
2024-11-23T17:13:34.067334,-51
2024-11-23T17:13:39.121184,-51
2024-11-23T17:13:44.162925,-51
2024-11-23T17:13:49.211797,-50
2024-11-23T17:13:54.259686,-51
2024-11-23T17:13:59.309699,-51
2024-11-23T17:14:04.350907,-51
2024-11-23T17:14:09.438906,-50
2024-11-23T17:14:14.491558,-51
2024-11-23T17:14:19.539519,-51
2024-11-23T17:14:24.588038,-50
2024-11-23T17:14:29.707731,-50
2024-11-23T17:14:34.757278,-51
2024-11-23T17:14:39.801318,-50
2024-11-23T17:14:44.852900,-52
2024-11-23T17:14:49.895425,-50
2024-11-23T17:14:54.953278,-48
2024-11-23T17:14:59.996168,-50
2024-11-23T17:15:05.102244,-52
2024-11-23T17:15:10.150042,-51
2024-11-23T17:15:15.198567,-51
2024-11-23T17:16:33.626327,-51
2024-11-23T17:16:45.138719,-42
2024-11-23T17:16:50.183389,-43
2024-11-23T17:16:55.229086,-42
2024-11-23T17:17:00.277684,-41
2024-11-23T17:17:05.326654,-42
2024-11-23T17:17:10.382912,-42
2024-11-23T17:17:15.434676,-42
2024-11-23T17:17:20.481721,-42
2024-11-23T17:17:25.526504,-43
2024-11-23T17:17:30.572380,-42
2024-11-23T17:17:35.615143,-42
2024-11-23T17:17:40.665314,-43
2024-11-23T17:17:45.714303,-42
2024-11-23T17:17:50.769300,-42
2024-11-23T17:17:55.824601,-43
2024-11-23T17:18:00.867884,-43
2024-11-23T17:18:05.919513,-43
2024-11-23T17:18:10.962444,-43
2024-11-23T17:18:16.009454,-42
2024-11-23T17:20:58.036653,-42
2024-11-23T17:21:06.713091,-44
2024-11-23T17:21:11.752607,-41
2024-11-23T17:21:16.797809,-42
2024-11-23T17:21:21.848461,-42
2024-11-23T17:21:26.891543,-44
2024-11-23T17:21:31.941357,-42
2024-11-23T17:21:36.989606,-42
2024-11-23T17:21:42.029056,-41
2024-11-23T17:21:47.066599,-41
2024-11-23T17:21:52.114952,-41
2024-11-23T17:21:57.158667,-42
2024-11-23T17:22:02.207828,-41
2024-11-23T17:22:07.246706,-42
2024-11-23T17:22:12.304749,-41
2024-11-23T17:22:17.346618,-42
2024-11-23T17:22:22.395088,-44
2024-11-23T17:22:27.441623,-42
2024-11-23T17:22:32.489404,-43
2024-11-23T17:22:37.536673,-42
2024-11-23T17:26:57.194783,-42
2024-11-23T17:27:03.681401,-52
2024-11-23T17:27:08.726958,-53
2024-11-23T17:27:13.780189,-53
2024-11-23T17:27:18.820882,-53
2024-11-23T17:27:23.866205,-53
2024-11-23T17:27:28.911266,-53
2024-11-23T17:27:33.959551,-53
2024-11-23T17:27:39.005798,-53
2024-11-23T17:27:44.053846,-53
2024-11-23T17:27:49.097209,-54
2024-11-23T17:27:54.146675,-53
2024-11-23T17:27:59.196089,-53
2024-11-23T17:28:04.246079,-53
2024-11-23T17:28:09.292061,-54
2024-11-23T17:28:14.346709,-54
2024-11-23T17:28:19.399966,-53
2024-11-23T17:28:24.443581,-53
2024-11-23T17:28:29.496725,-53
2024-11-23T17:28:34.543321,-53
2024-11-23T17:45:30.587887,-53
2024-11-23T17:45:38.790172,-54
2024-11-23T17:45:43.833392,-54
2024-11-23T17:45:48.885766,-53
2024-11-23T17:45:53.933451,-52
2024-11-23T17:45:58.984752,-52
2024-11-23T17:46:04.046222,-53
2024-11-23T17:46:09.101634,-53
2024-11-23T17:46:14.149213,-53
2024-11-23T17:46:19.224224,-53
2024-11-23T17:46:24.273397,-53
2024-11-23T17:46:29.324660,-53
2024-11-23T17:46:34.383350,-53
2024-11-23T17:46:39.432283,-52
2024-11-23T17:46:44.474489,-53
2024-11-23T17:46:49.560813,-53
2024-11-23T17:46:54.615132,-53
2024-11-23T17:46:59.666911,-53
2024-11-23T17:47:04.712191,-53
2024-11-23T17:47:09.759945,-53
2024-11-23T17:56:39.857144,-53
2024-11-23T17:56:46.416444,-54
2024-11-23T17:56:51.453844,-53
2024-11-23T17:56:56.490192,-54
2024-11-23T17:57:01.532464,-54
2024-11-23T17:57:06.581168,-53
2024-11-23T17:57:11.627758,-53
2024-11-23T17:57:16.677289,-54
2024-11-23T17:57:21.724282,-54
2024-11-23T17:57:26.771347,-53
2024-11-23T17:57:31.819422,-53
2024-11-23T17:57:36.867556,-53
2024-11-23T17:57:41.930671,-53
2024-11-23T17:57:46.977196,-53
2024-11-23T17:57:52.025391,-53
2024-11-23T17:57:57.070878,-53
