Timestamp,Data
2024-11-23T17:13:03.808340,-50
2024-11-23T17:13:08.843790,-51
2024-11-23T17:13:13.886194,-51
2024-11-23T17:13:18.921514,-52
2024-11-23T17:13:23.968889,-51
2024-11-23T17:13:29.017459,-51
2024-11-23T17:13:34.065338,-51
2024-11-23T17:13:39.115200,-51
2024-11-23T17:13:44.160930,-51
2024-11-23T17:13:49.208842,-50
2024-11-23T17:13:54.256689,-51
2024-11-23T17:13:59.307704,-51
2024-11-23T17:14:04.348577,-51
2024-11-23T17:14:09.411426,-50
2024-11-23T17:14:14.489568,-51
2024-11-23T17:14:19.537525,-51
2024-11-23T17:14:24.585637,-50
2024-11-23T17:14:29.663968,-50
2024-11-23T17:14:34.754287,-51
2024-11-23T17:14:39.799321,-50
2024-11-23T17:14:44.850798,-52
2024-11-23T17:14:49.893444,-50
2024-11-23T17:14:54.944268,-48
2024-11-23T17:14:59.994197,-50
2024-11-23T17:15:05.099280,-52
2024-11-23T17:15:10.148045,-51
2024-11-23T17:15:15.196608,-51
2024-11-23T17:16:28.252939,-51
2024-11-23T17:16:45.136727,-42
2024-11-23T17:16:50.181420,-43
2024-11-23T17:16:55.226094,-42
2024-11-23T17:17:00.274658,-41
2024-11-23T17:17:05.323662,-42
2024-11-23T17:17:10.380923,-42
2024-11-23T17:17:15.432442,-42
2024-11-23T17:17:20.479726,-42
2024-11-23T17:17:25.523545,-43
2024-11-23T17:17:30.571384,-42
2024-11-23T17:17:35.613176,-42
2024-11-23T17:17:40.662097,-43
2024-11-23T17:17:45.712293,-42
2024-11-23T17:17:50.766788,-42
2024-11-23T17:17:55.822610,-43
2024-11-23T17:18:00.865885,-43
2024-11-23T17:18:05.917521,-43
2024-11-23T17:18:10.960416,-43
2024-11-23T17:18:16.006950,-42
2024-11-23T17:20:54.117427,-42
2024-11-23T17:21:06.710101,-44
2024-11-23T17:21:11.749613,-41
2024-11-23T17:21:16.796305,-42
2024-11-23T17:21:21.845497,-42
2024-11-23T17:21:26.888547,-44
2024-11-23T17:21:31.938344,-42
2024-11-23T17:21:36.986612,-42
2024-11-23T17:21:42.026770,-41
2024-11-23T17:21:47.064605,-41
2024-11-23T17:21:52.112956,-41
2024-11-23T17:21:57.156159,-42
2024-11-23T17:22:02.205717,-41
2024-11-23T17:22:07.244710,-42
2024-11-23T17:22:12.302459,-41
2024-11-23T17:22:17.345055,-42
2024-11-23T17:22:22.393092,-44
2024-11-23T17:22:27.439629,-42
2024-11-23T17:22:32.487408,-43
2024-11-23T17:22:37.534163,-42
2024-11-23T17:26:56.176963,-42
2024-11-23T17:27:03.679407,-52
2024-11-23T17:27:08.708008,-53
2024-11-23T17:27:13.778193,-53
2024-11-23T17:27:18.818888,-53
2024-11-23T17:27:23.863209,-53
2024-11-23T17:27:28.908750,-53
2024-11-23T17:27:33.957585,-53
2024-11-23T17:27:39.003897,-53
2024-11-23T17:27:44.050882,-53
2024-11-23T17:27:49.094217,-54
2024-11-23T17:27:54.143681,-53
